business_supplier,contacts_url,gold_status,gold_years,main_products,supplier_url
"Hangzhou Silway New Material Technology Co., Ltd.",//cn1517437811dubo.en.alibaba.com/contactinfo.html,Gold Supplier,3,"Agricultral Silicone Fluid,Silicone Water Repellent,Water Retainer,Rubber Release,Antifoam",//cn1517437811dubo.en.alibaba.com/company_profile.html#top-nav-bar
"Henan Haoyuhang Economic & Trade Co., Ltd.",//hyhchem.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Plant growth regulator,Insecticide,Fungicide,Bio pesticide,Rodenticide",//hyhchem.en.alibaba.com/company_profile.html#top-nav-bar
Foreverest Resources (Xiamen) Ltd.,//foreverest.en.alibaba.com/contactinfo.html,Gold Supplier,10,"Terpineol,polyterpene resin,Ester Gum,Glyceryl Rosinate,pine tar",//foreverest.en.alibaba.com/company_profile.html#top-nav-bar
"Hangzhou Ruijiang Chemical Co., Ltd.",//rui.en.alibaba.com/contactinfo.html,Gold Supplier,11,"Titanium Dioxide,Pigment,Silicone Fluid,Agrochemicals",//rui.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Horizon Industry Co., Ltd.",//horizon-chem.en.alibaba.com/contactinfo.html,Gold Supplier,2,"agrochemicals,pesticide,herbicide,fungicide,PGR",//horizon-chem.en.alibaba.com/company_profile.html#top-nav-bar
"Anhui Sinograce Chemical Co., Ltd.",//sinograce.en.alibaba.com/contactinfo.html,Gold Supplier,6,"hydrophobic coating,acrylic polymer emulsion,water based polyurethane,powder coating,metal surface treatment chemicals",//sinograce.en.alibaba.com/company_profile.html#top-nav-bar
"Zhejiang Runhe Chemical New Material Co., Ltd.",//chinarunhe.en.alibaba.com/contactinfo.html,Gold Supplier,11,"Mercerized Wool Smooth and Soft Finishing Agent,Amino Silicone Oil,Softener Emulsion,Dyeing Auxiliaries,Scouring Agent",//chinarunhe.en.alibaba.com/company_profile.html#top-nav-bar
"Xi'an Henrikang Biotech Co., Ltd.",//henrikang.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Vitamins,APIs,Plant Extract,Cosmetic Raw,Food Additives",//henrikang.en.alibaba.com/company_profile.html#top-nav-bar
"Jiangsu Kaiyuan Technology Co., Ltd.",//jskaiyuan.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Surfactant,Pesticide emulsifier,Pesticide auxiliaries,Emulsifier monomer,Emulsifier compounding",//jskaiyuan.en.alibaba.com/company_profile.html#top-nav-bar
business_supplier,contacts_url,gold_status,gold_years,main_products,supplier_url
"Taizhou Yibai Auto Parts Industry Co., Ltd.",//tzyb.en.alibaba.com/contactinfo.html,Gold Supplier,6,"AN Fittings,Exhaust Cutout,Oil Hose,V-band,EGR Delete Kit",//tzyb.en.alibaba.com/company_profile.html#top-nav-bar
"Ronix (Zhangjiagang Bonded Area) Trading Co., Ltd.",//ronixtools.en.alibaba.com/contactinfo.html,Supplier,4,"Power Tools,Massage Tools,Cordless Screwdriver Drill,Garden Tools,Garage Tools",//ronixtools.en.alibaba.com/company_profile.html#top-nav-bar
"Yongkang Powertec Import and Export Co., Ltd.",//mpt-tools.en.alibaba.com/contactinfo.html,Supplier,4,"Power Tools,Garden Tools,Hand Tools",//mpt-tools.en.alibaba.com/company_profile.html#top-nav-bar
"Wenzhou Abe Measurement And Control Technology Co., Ltd.",//abe-instruments.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Measuring instrument,force gauge,spring tester,torque meter,tension meter",//abe-instruments.en.alibaba.com/company_profile.html#top-nav-bar
"Yongkang Powertec Import & Export Co., Ltd.",//mpttools.en.alibaba.com/contactinfo.html,Supplier,6,"Power Tools,Hand Tools,Garden Tools,Pneumatic Tools,Power Tools Accessories",//mpttools.en.alibaba.com/company_profile.html#top-nav-bar
"HUNG CHING TZAN ENTERPRISE CO., LTD.",//fujiyatw.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Combination Pliers,Electronic Diagonal Pliers,Plastic Cutting Nippers,Long Nose Pliers,Multi-Function Scissors",//fujiyatw.en.alibaba.com/company_profile.html#top-nav-bar
"Xuzhou Smile Trading Co., Ltd.",//smiletools.en.alibaba.com/contactinfo.html,Gold Supplier,1,"paint and roller brush,hex key,power tools accessoires,tape measure,staple gun",//smiletools.en.alibaba.com/company_profile.html#top-nav-bar
"Hengshui Hao Fa Rubber & Plastic Products Co., Ltd.",//haofarubber.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Auto parts,Oil cooler tubing,brake hose",//haofarubber.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Wintai Car Tools Co., Ltd.",//wtcartools.en.alibaba.com/contactinfo.html,Gold Supplier,2,"key programmer,spray booth,wheel aligner,tire changer,wheel balancer",//wtcartools.en.alibaba.com/company_profile.html#top-nav-bar
"Tianjin Hetaidexin International Trade Co., Ltd.",//htdx.en.alibaba.com/contactinfo.html,Gold Supplier,1,"bearing,Industrial standard parts,Electrical and mechanical equipment,Universal spare parts,Steel and non-ferrous metals",//htdx.en.alibaba.com/company_profile.html#top-nav-bar
"Xianheng International Science&Technology Co., Ltd.",//xianhengintl.en.alibaba.com/contactinfo.html,Supplier,4,"Hydraulic tools (Hydraulic crimping tools,Hydraulic cutting tools,Hydraulic pump),Hydraulic mini crawler crane,Cable fault locator,Electric insulated tool",//xianhengintl.en.alibaba.com/company_profile.html#top-nav-bar
"Yongkang Dongxi Import & Export Co., Ltd.",//cnykdongxi.en.alibaba.com/contactinfo.html,Gold Supplier,5,"Pliers,Wrench,Tape measure,Screwdriver,hammer",//cnykdongxi.en.alibaba.com/company_profile.html#top-nav-bar
"Xuzhou Smile Trading Co., Ltd.",//smile-tools.en.alibaba.com/contactinfo.html,Gold Supplier,6,"Measuring Tools,Cutting Tools,Construction Tools,Lights&amp;lighting,Screwdriver",//smile-tools.en.alibaba.com/company_profile.html#top-nav-bar
"Yongkang Powertec Import and Export Co., Ltd.",//mpt-tools.en.alibaba.com/contactinfo.html,Supplier,4,"Power Tools,Garden Tools,Hand Tools",//mpt-tools.en.alibaba.com/company_profile.html#top-nav-bar
"Zhangjiagang City Tianlun Import And Export Trade Co., Ltd.",//zjgtltools.en.alibaba.com/contactinfo.html,Gold Supplier,7,"hardware tools,pliers,set of hardware tools,set of pliers",//zjgtltools.en.alibaba.com/company_profile.html#top-nav-bar
QUINN INTERNATIONAL CORP.,//quinnco.en.alibaba.com/contactinfo.html,Gold Supplier,4,"hand tools,automotive tools,pneumatic tools,tools,woodworking tools",//quinnco.en.alibaba.com/company_profile.html#top-nav-bar
"Wenzhou Meters Int'l Trade Co., Ltd.",//meters.en.alibaba.com/contactinfo.html,Gold Supplier,8,"Hose Clamp,Cutting Tools,Measuring Tools,Mobile Phones,Home &amp; Garden",//meters.en.alibaba.com/company_profile.html#top-nav-bar
"Jiangsu Universal Industrial Co., Ltd.",//wokintools.en.alibaba.com/contactinfo.html,Supplier,1,"Insulated Tools,Holding Tools,Mechanics Tools,Fastening Tools,Power Tools Accessories",//wokintools.en.alibaba.com/company_profile.html#top-nav-bar
"Xuzhou Fanya Import & Export Co., Ltd.",//fanya-machine.en.alibaba.com/contactinfo.html,Gold Supplier,8,"diesel pile hammer,pile driving machine,hydraulic impact hammer,Pipe Wrench,water pump pliers",//fanya-machine.en.alibaba.com/company_profile.html#top-nav-bar
"Botou Huazheng Machinery Equipment Co., Ltd.",//bthz.en.alibaba.com/contactinfo.html,Gold Supplier,2,"drilling machine,CNC drilling machine,drilling and milling machine,3d welding table,cast iron plate",//bthz.en.alibaba.com/company_profile.html#top-nav-bar
"Suzhou Kota Hardware&Tools Co., Ltd.",//kotatools.en.alibaba.com/contactinfo.html,Gold Supplier,5,"INSULATED TOOLS,WRENCH,SCREWDRIVERS,PLIERS,ABRASIVES",//kotatools.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen VMT Metal Product Co., Ltd.",//vmt.en.alibaba.com/contactinfo.html,Supplier,8,"Mechanical Parts Fabrication,CNC Machining Parts,Automotive Performance Parts",//vmt.en.alibaba.com/company_profile.html#top-nav-bar
"Zhangjiagang Free Trade Zone Srock Tool & Bag Co., Ltd.",//srocktools.en.alibaba.com/contactinfo.html,Supplier,4,"Tool Bag,Pliers,Wrench",//srocktools.en.alibaba.com/company_profile.html#top-nav-bar
"Yixing Boyu Electric Power Machinery Co., Ltd.",//yxby.en.alibaba.com/contactinfo.html,Gold Supplier,10,"Hydraulic Puller,Hydraulic Tensioner,Anti-twisting Steel Braided Rope,Pulley",//yxby.en.alibaba.com/company_profile.html#top-nav-bar
"Wuxi Rafiki Tools Co., Ltd.",//rafiki.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Tractor,Rice Mill,Seeder planter,Harvester,Sickle",//rafiki.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Crownrich Enterprise Co., Ltd.",//crownrichtools.en.alibaba.com/contactinfo.html,Gold Supplier,8,Hand Tools,//crownrichtools.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Shangerbo Import And Export Co., Ltd.",//shangerbo.en.alibaba.com/contactinfo.html,Supplier,11,"Vacuum Brazed Products,TCT Saw Blade,Diamond Saw Blade,Drill Bit,Vacuum Brazed Diamond Core Bit,Steel Wire Brush",//shangerbo.en.alibaba.com/company_profile.html#top-nav-bar
"Taizhou Yibai Auto Parts Industry Co., Ltd.",//tzyb.en.alibaba.com/contactinfo.html,Gold Supplier,6,"AN Fittings,Exhaust Cutout,Oil Hose,V-band,EGR Delete Kit",//tzyb.en.alibaba.com/company_profile.html#top-nav-bar
"Chuanghe Fastener Co., Ltd.",//dgchuanghe.en.alibaba.com/contactinfo.html,Supplier,11,Fasteners,//dgchuanghe.en.alibaba.com/company_profile.html#top-nav-bar
"SOV Hydraulic Technology (Shanghai) Co., Ltd.",//sov-china.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Hydraulic Cylinder,Hydraulic Torque Wrench,Hydraulic Steel Wire Rope Pressed Machine,Hydraulic Bolt Tensioner,Hydraulic Puller",//sov-china.en.alibaba.com/company_profile.html#top-nav-bar
"Danyang Kseibi Tools Co., Ltd.",//kseibi.en.alibaba.com/contactinfo.html,Gold Supplier,6,"Drill Bits,Safety Glasses,Hammers,Spray Gun,Pliers",//kseibi.en.alibaba.com/company_profile.html#top-nav-bar
Shenzhen Jyc Technology Ltd. (beauty Care Branch),//beautywholesome.en.alibaba.com/contactinfo.html,Gold Supplier,8,"Health Care,makeup tool,Fitness equipment",//beautywholesome.en.alibaba.com/company_profile.html#top-nav-bar
"Landing Tools (Shanghai) Co., Ltd.",//landingtools.en.alibaba.com/contactinfo.html,Supplier,5,"Hand Tools,Power Tools,Garden Tools,Power Tools Accessories",//landingtools.en.alibaba.com/company_profile.html#top-nav-bar
"Yiwu Senso Household Goods Co., Ltd.",//shengshuo.en.alibaba.com/contactinfo.html,Gold Supplier,6,"AS SEEN ON TV,Inflatable Lounger,gadgets,household products,kitchen products",//shengshuo.en.alibaba.com/company_profile.html#top-nav-bar
"Linyi Queen Imp. & Exp. Co., Ltd.",//lyqueen.en.alibaba.com/contactinfo.html,Gold Supplier,6,"Scaffolding,scaffolding safety products,Acrow props,scaffolding gardrails,Scaffolding Tools",//lyqueen.en.alibaba.com/company_profile.html#top-nav-bar
"Yangjiang Grand Harvest Industrial Co., Ltd.",//ghknife.en.alibaba.com/contactinfo.html,Gold Supplier,15,"Multifunction Knife,Folding Knife,EDC Tool,Camping Knife,Multipurpose Plier",//ghknife.en.alibaba.com/company_profile.html#top-nav-bar
"Rugao Yaou Import And Export Trade Co., Ltd.",//ntyaou.en.alibaba.com/contactinfo.html,Supplier,12,"Oil Drilling Equipment,Rig Solids Control Equipment",//ntyaou.en.alibaba.com/company_profile.html#top-nav-bar
"Ningbo Yinzhou Newman Imp.& Exp. Co., Ltd.",//newcenturygroup.en.alibaba.com/contactinfo.html,Gold Supplier,8,"hacksaw blade,hex wrench,electrode holder,lashing belt,locking pliers",//newcenturygroup.en.alibaba.com/company_profile.html#top-nav-bar
"Jiangyin Yonghao Machinery Co., Ltd.",//jyyonghao.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Stainless steel stampings,Aluminum stampings,Copper stampings,Rubber products,Miscellaneous pieces of rubber",//jyyonghao.en.alibaba.com/company_profile.html#top-nav-bar
Shenzhen Bothwinner Plastic Electronic Factory,//bothwinner.en.alibaba.com/contactinfo.html,Gold Supplier,15,"Kitchen accessories,Garden Supplies,BBQ Tools,Kitchen tools,Home Decor Supplies",//bothwinner.en.alibaba.com/company_profile.html#top-nav-bar
"Qingdao Frico Industry Co., Ltd.",//frico.en.alibaba.com/contactinfo.html,Gold Supplier,6,"windows hardwares,doors hardwares,fasteners,Auto parts,rubber parts",//frico.en.alibaba.com/company_profile.html#top-nav-bar
Ningbo Yinzhou Rilong Hardware Tools Factory,//rilongtools.en.alibaba.com/contactinfo.html,Gold Supplier,3,"Locking Pliers,Tweezers,Hex Key Sets,Other Hand Tools",//rilongtools.en.alibaba.com/company_profile.html#top-nav-bar
"Changsha Wen'ang Import & Export Co., Ltd.",//vruncn.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Hardware,Hand tools,Garden tools,Power tools,Tool Sets",//vruncn.en.alibaba.com/company_profile.html#top-nav-bar
"Maxxtools. (Suzhou) Corp., Ltd.",//maxxtools.en.alibaba.com/contactinfo.html,Gold Supplier,11,Hand Tools,//maxxtools.en.alibaba.com/company_profile.html#top-nav-bar
"Yuyao Licheng Tools Co., Ltd.",//litools.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Tape Measure,BMI Measuring Tape,hand tools,hardware tools,pliers",//litools.en.alibaba.com/company_profile.html#top-nav-bar
"Foshan Zongtian Measuring Tools Co., Ltd.",//zongtiantools.en.alibaba.com/contactinfo.html,Gold Supplier,4,"measuring tape,screwdrivers,spirit levels,utility knife,walking measuring wheel",//zongtiantools.en.alibaba.com/company_profile.html#top-nav-bar
"Zhejiang Nanbei Trading Co., Ltd.",//zjnanbei.en.alibaba.com/contactinfo.html,Gold Supplier,5,"PACKING RODUCT,WOOD PRODUCT,LEATHER PRODUCT,DAILY SIPPLIES,HOTEL PRODUCT",//zjnanbei.en.alibaba.com/company_profile.html#top-nav-bar
"Dongguan Wotai Mechanic Electronic Equipment Technology Co., Ltd.",//wisretec.en.alibaba.com/contactinfo.html,Gold Supplier,1,"torque wrench,digital torque wrench,measuring wheel,tools set,torque screwdriver",//wisretec.en.alibaba.com/company_profile.html#top-nav-bar
"Yangjiang Hopefine Industrial And Trading Co., Ltd.",//cnhopefine.en.alibaba.com/contactinfo.html,Gold Supplier,1,"multifunctional knife,multifunctional card,multifunctional plier,camping axe,military knife",//cnhopefine.en.alibaba.com/company_profile.html#top-nav-bar
"UPTI UNITED POWER TECH INDUSTRIES CO., LTD.",//upti.en.alibaba.com/contactinfo.html,Gold Supplier,10,"pump,hand tools,air tools,tools",//upti.en.alibaba.com/company_profile.html#top-nav-bar
"Zhengzhou Pindu Trade Co., Ltd.",//pindu.en.alibaba.com/contactinfo.html,Gold Supplier,5,"food and beverage machine,farm and agricultural machine,recycling and environmental machine,construction machine,coal and charcoal machine",//pindu.en.alibaba.com/company_profile.html#top-nav-bar
"Ningbo Great Wall Precision Industrial Co., Ltd.",//gwpstools.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Tape Measure,Spirit Level,Adjustable Wrench,Fiberglass Tape,Steel Ruler",//gwpstools.en.alibaba.com/company_profile.html#top-nav-bar
"Beijing Oriens Technology Co., Ltd.",//oriens.en.alibaba.com/contactinfo.html,Gold Supplier,6,"metal stamping,toggle latch,casting,clamp,crate clip",//oriens.en.alibaba.com/company_profile.html#top-nav-bar
"Ronix (Zhangjiagang Bonded Area) Trading Co., Ltd.",//ronix-powertools.en.alibaba.com/contactinfo.html,Supplier,2,"Power Tools,Massage Tools,Cordless Screwdriver Drill,Garden Tools,Garage Tools",//ronix-powertools.en.alibaba.com/company_profile.html#top-nav-bar
"Changsha Wen'ang Import & Export Co., Ltd.",//vruncn.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Hardware,Hand tools,Garden tools,Power tools,Tool Sets",//vruncn.en.alibaba.com/company_profile.html#top-nav-bar
"Shaodong Paramount Import And Export Trade Co., Ltd.",//hnshungongtool.en.alibaba.com/contactinfo.html,Gold Supplier,3,"Combination pliers,Long nose pliers,Diagonal pliers,Adjustable wrench,Universal wrench",//hnshungongtool.en.alibaba.com/company_profile.html#top-nav-bar
"Hangzhou Lin'an Suntools Co., Ltd.",//suntools.en.alibaba.com/contactinfo.html,Gold Supplier,3,"adjustable wrench,slip joint pliers,water pump pliers,universal wrench,combination spanner",//suntools.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Vigorrain Technology Co., Ltd.",//vigorrain.en.alibaba.com/contactinfo.html,Gold Supplier,3,"tools,vacuum flasks,magnetizers",//vigorrain.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Oking Hardware Co., Ltd.",//cnoking.en.alibaba.com/contactinfo.html,Gold Supplier,3,"Fasteners,Cnc parts,Metal parts,Tools,Hotel door lock",//cnoking.en.alibaba.com/company_profile.html#top-nav-bar
"Chuanghe Fastener Co., Ltd.",//chuanghescrew.en.alibaba.com/contactinfo.html,Gold Supplier,7,Fasteners,//chuanghescrew.en.alibaba.com/company_profile.html#top-nav-bar
"Hangzhou Hantoo Enterprises Co., Ltd.",//hantoo.en.alibaba.com/contactinfo.html,Gold Supplier,4,"hand tool,power tool accessories,illumination,electricity,Measuring and Layout",//hantoo.en.alibaba.com/company_profile.html#top-nav-bar
"Yiwu Senso Household Goods Co., Ltd.",//shengshuo.en.alibaba.com/contactinfo.html,Gold Supplier,6,"AS SEEN ON TV,Inflatable Lounger,gadgets,household products,kitchen products",//shengshuo.en.alibaba.com/company_profile.html#top-nav-bar
Dongguan City Dalang Liyao Hardware Processing Plant,//liyao88.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Screw,Nut,Star plug nut,Round nut,Non-standard hardware parts",//liyao88.en.alibaba.com/company_profile.html#top-nav-bar
"Wuxi Guochuan Marine Equipment Co., Ltd.",//jsgc.en.alibaba.com/contactinfo.html,Gold Supplier,3,"IMO Symbols,Marine Scaling machine,Pneumatic and Electrical Tools,Hand Tools,Safety Equipment",//jsgc.en.alibaba.com/company_profile.html#top-nav-bar
KMV EXPORTS,//spanners.trustpass.alibaba.com/contactinfo.html,Gold Supplier,3,"Spanners,Hand Tools,Combination Spanners,Wrenches,Combination Spanners",//spanners.trustpass.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Bwin Precision Tools Co., Ltd.",//bwintool.en.alibaba.com/contactinfo.html,Gold Supplier,5,"carbide insert,Tool holder,end mill,Milling cutter,spare parts",//bwintool.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Sexi Hardware Tools Co., Ltd.",//shsexi.en.alibaba.com/contactinfo.html,Gold Supplier,2,"hand tools,cutting tools,Automobile Repair Tools,wood-working tools,pneumatic tools",//shsexi.en.alibaba.com/company_profile.html#top-nav-bar
"HERMES CLUES INDUSTRIES CO., LTD.",//hermesclues.en.alibaba.com/contactinfo.html,Gold Supplier,8,"Fitness &amp; Sports,foam roller,Yoga accessories,water transfer printing machine,hand tools",//hermesclues.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Harden Tools Co., Ltd.",//hardentools.en.alibaba.com/contactinfo.html,Gold Supplier,5,"Striking Tools,Measure Tools,Plumbing Tools,Garden Tools,Cutting Tools",//hardentools.en.alibaba.com/company_profile.html#top-nav-bar
"Ningbo Hooreal Trading Co., Ltd.",//hooreal.en.alibaba.com/contactinfo.html,Gold Supplier,4,"hard wares,General merchandise,hand tools,power tools,air tools",//hooreal.en.alibaba.com/company_profile.html#top-nav-bar
"Yangdong Sunny Industry And Trade Co., Ltd.",//yjsunny.en.alibaba.com/contactinfo.html,Gold Supplier,8,"Knife,Multi Tool,BBQ,Manicure Set,Kitchenware",//yjsunny.en.alibaba.com/company_profile.html#top-nav-bar
